,acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
3273,0.637,['Adele'],0.618,221427.0,3.69045,0.753,0.0,76N7FdzCI9OsiUnzJVLY2m,0.0,7.0,0.0905,-5.05,0.0,Rumour Has It,65.0,2011-01-19,0.0451,120.041,0.557,2011.0
3274,0.00222,['Lil Wayne'],0.721,312960.0,5.215999999999999,0.738,1.0,6v2eEC9Nr9POe5xPUm8361,0.0,2.0,0.224,-5.682,1.0,Blunt Blowin,61.0,2011-01-01,0.0649,135.988,0.375,2011.0
3275,0.000263,['A Day To Remember'],0.42,197200.0,3.2866666666666666,0.983,1.0,15qf0H31MChhqKr2zvejla,0.0,10.0,0.114,-3.437,1.0,All Signs Point to Lauderdale,65.0,2011-10-01,0.113,149.958,0.513,2011.0
3276,0.24,['Kendrick Lamar'],0.52,168591.0,2.80985,0.807,1.0,2lD6AoA8qf2t4Dkf2TcmNK,0.00257,2.0,0.199,-6.2810000000000015,1.0,Rigamortus,64.0,2011-07-02,0.409,178.012,0.628,2011.0
3277,0.075,['Lady Gaga'],0.518,307347.0,5.12245,0.7090000000000001,0.0,6rkAY9rk1NTFB94QxG3LJR,0.0,2.0,0.0935,-5.234,1.0,You And I,61.0,2011-01-01,0.0476,127.083,0.514,2011.0
3278,0.00201,['Rihanna'],0.7190000000000001,242680.0,4.044666666666667,0.847,0.0,5WQQIDU3HRaMyPkob8mpFb,0.0204,0.0,0.221,-6.34,0.0,Where Have You Been,67.0,2011-11-18,0.0916,127.963,0.444,2011.0
3279,0.00116,['Frank Ocean'],0.653,257187.0,4.28645,0.6679999999999999,0.0,3CgZCQyuyxHRMWB9BTwmni,0.00269,0.0,0.0731,-8.183,1.0,Swim Good,66.0,2011-01-01,0.0881,160.048,0.711,2011.0
3280,0.000369,['Chris Brown'],0.705,241667.0,4.027783333333334,0.882,1.0,2QtxlzvSBONjs1bDC34ixs,1.16e-06,11.0,0.0934,-3.201,0.0,Yeah 3x,69.0,2011-03-22,0.0445,130.0,0.7,2011.0
3281,0.562,['Ed Sheeran'],0.5920000000000001,185093.0,3.084883333333333,0.637,0.0,5ubHAQtKuFfiG4FXfLP804,0.0,11.0,0.13,-8.48,1.0,Lego House,70.0,2011-09-09,0.0992,159.701,0.565,2011.0
3282,0.662,['Jack Johnson'],0.758,281749.0,4.695816666666667,0.654,0.0,7hOXiS6kDP4vYIh9DBsNgK,0.0197,5.0,0.199,-10.98,1.0,Flake,61.0,2011-04-12,0.04,97.657,0.962,2011.0
3283,0.0293,['Luke Bryan'],0.645,225560.0,3.759333333333333,0.904,0.0,6aNy9Afzm7Fi6ysMskocBf,0.0,2.0,0.0834,-4.532,1.0,Country Girl (Shake It For Me),62.0,2011-01-01,0.0462,105.97,0.6709999999999999,2011.0
3284,0.643,['Mac Miller'],0.5579999999999999,178903.0,2.9817166666666663,0.535,1.0,6ET22Ri3FYXi5C8BBqHWcO,0.0,5.0,0.101,-10.37,1.0,Missed Calls,61.0,2011-11-15,0.162,169.912,0.463,2011.0
3285,0.00369,['Rise Against'],0.387,238573.0,3.9762166666666667,0.94,0.0,5sG3G54H21hNfd5etlheoe,0.0,5.0,0.0759,-4.16,0.0,Satellite,68.0,2011-01-01,0.0528,134.876,0.444,2011.0
3286,0.0293,['J. Cole'],0.813,208160.0,3.469333333333333,0.563,1.0,6sZv0ECT8cEW3oZtoCuVg4,0.0,7.0,0.125,-7.0829999999999975,1.0,Lights Please,62.0,2011-09-27,0.269,83.009,0.7609999999999999,2011.0
3287,0.00233,['One Direction'],0.713,197600.0,3.2933333333333334,0.718,0.0,5G2c6FsfTzgYUzageCmfXY,0.0,2.0,0.0838,-3.806,1.0,One Thing,73.0,2012-05-25,0.0278,126.999,0.6559999999999999,2012.0
3288,0.00957,['Taylor Swift'],0.628,191880.0,3.198,0.6759999999999999,0.0,7AEAGTc8cReDqcbPoY9gwo,2.65e-05,7.0,0.102,-5.9110000000000005,1.0,We Are Never Ever Getting Back Together,64.0,2012-10-22,0.0916,85.984,0.75,2012.0
3289,0.8109999999999999,['Lana Del Rey'],0.236,281960.0,4.699333333333333,0.249,0.0,24jvD83UgLmrdGjhWTFslY,1e-06,6.0,0.087,-9.595,0.0,Video Games - Remastered,64.0,2012-11-12,0.0348,72.847,0.181,2012.0
3290,0.0118,['Frank Ocean'],0.4,592920.0,9.882,0.65,1.0,4QhWbupniDd44EDtnh2bFJ,7.62e-05,5.0,0.7909999999999999,-6.104,0.0,Pyramids,64.0,2012-07-10,0.0466,107.989,0.15,2012.0
3291,0.0143,['Linkin Park'],0.585,230253.0,3.83755,0.972,0.0,7oVEtyuv9NBmnytsCIsY5I,0.0,9.0,0.0707,-4.45,0.0,BURN IT DOWN,73.0,2012-06-20,0.0534,110.006,0.585,2012.0
3292,0.0542,['Lana Del Rey'],0.565,265427.0,4.423783333333334,0.654,0.0,2dBwB667LHQkLhdYlwLUZK,1.8e-06,1.0,0.122,-6.8260000000000005,0.0,Summertime Sadness,64.0,2012-11-12,0.0335,111.968,0.235,2012.0
3293,0.00957,['Taylor Swift'],0.628,193147.0,3.2191166666666664,0.6759999999999999,0.0,0VwNdo84DaVYLIkbVO86ND,2.65e-05,7.0,0.121,-5.9110000000000005,1.0,We Are Never Ever Getting Back Together,75.0,2012-10-22,0.0916,85.984,0.75,2012.0
3294,0.562,['Tame Impala'],0.598,211227.0,3.52045,0.5529999999999999,0.0,6qZjm61s6u8Ead9sWxCDro,0.157,9.0,0.257,-6.742000000000001,0.0,Elephant,70.0,2012-01-01,0.0397,123.075,0.5329999999999999,2012.0
3295,0.0254,['Rihanna'],0.785,161200.0,2.6866666666666665,0.478,1.0,76VtA90NKurNqaQpV126Ue,0.0,2.0,0.0901,-8.735,1.0,Pour It Up,62.0,2012-12-11,0.0419,134.002,0.39,2012.0
3296,0.0682,['Jason Aldean'],0.6729999999999999,171120.0,2.852,0.76,0.0,3gVRILe7XCyNakb6sy5umX,0.000116,0.0,0.309,-5.126,1.0,When She Says Baby,61.0,2012-10-16,0.0361,113.063,0.807,2012.0
3297,0.0132,['Katy Perry'],0.7190000000000001,227760.0,3.796,0.804,0.0,55qBw1900pZKfXJ6Q9A2Lc,3.02e-06,10.0,0.139,-4.581,1.0,Teenage Dream,69.0,2012-03-12,0.0355,119.999,0.605,2012.0
3298,0.208,['Zac Brown Band'],0.845,223307.0,3.721783333333333,0.701,0.0,4I3nwwubSmlAaA9PJa0lvH,0.0,8.0,0.166,-6.025,1.0,Island Song,62.0,2012-07-06,0.0504,145.892,0.892,2012.0
3299,0.00159,['Shinedown'],0.507,188093.0,3.1348833333333332,0.966,0.0,1SDl9wY1MqbpJQW0yKEWxL,0.0,1.0,0.336,-2.635,1.0,Enemies,65.0,2012-03-23,0.046,136.035,0.502,2012.0
3300,0.417,['Adele'],0.34600000000000003,286480.0,4.774666666666667,0.552,0.0,6VObnIkLVruX4UVyxWhlqm,0.0,0.0,0.114,-6.864,0.0,Skyfall,73.0,2012-10-04,0.0282,75.881,0.0789,2012.0
3301,0.738,['Frank Ocean'],0.359,175453.0,2.9242166666666667,0.3670000000000001,0.0,2pMPWE7PJH1PizfgGRMnR9,1.43e-06,9.0,0.0736,-7.684,1.0,Bad Religion,61.0,2012-07-10,0.0335,83.331,0.104,2012.0
3302,0.127,['Muse'],0.502,281040.0,4.684,0.417,0.0,0c4IEciLCDdXEhhKxj4ThA,0.00419,10.0,0.106,-7.665,1.0,Madness,69.0,2012-09-24,0.0718,180.301,0.218,2012.0
3303,0.7440000000000001,['The Weeknd'],0.465,247227.0,4.12045,0.403,0.0,5fohLPNqO6TqwrZ7BoUWUT,0.000667,11.0,0.0777,-8.895,0.0,High For This,68.0,2012-01-01,0.0755,74.95,0.0687,2012.0
3304,0.0744,['Florida Georgia Line'],0.494,199320.0,3.322,0.936,0.0,3grPZ1iQg2tEdh0ZCh3HTt,0.0,1.0,0.14800000000000002,-2.989,1.0,Stay,61.0,2012-01-01,0.0418,141.939,0.5820000000000001,2012.0
3305,0.000417,['Katy Perry'],0.6779999999999999,216160.0,3.6026666666666665,0.918,0.0,1nZzRJbFvCEct3uzu04ZoL,0.0,5.0,0.0744,-4.63,1.0,Part Of Me,71.0,2012-03-12,0.0355,130.028,0.769,2012.0
3306,0.227,['Frank Ocean'],0.479,262680.0,4.378,0.5579999999999999,1.0,6MEDfjHxnVNcYmHe3mM6L2,0.0,11.0,0.0808,-6.074,1.0,Sweet Life,61.0,2012-07-10,0.179,83.465,0.8,2012.0
3307,0.0382,['Taylor Swift'],0.602,327893.0,5.464883333333333,0.609,0.0,1q3RiD1tIWUpGsNFADMlvl,0.0002,0.0,0.127,-7.803,1.0,All Too Well,61.0,2012-10-22,0.0243,93.06,0.337,2012.0
3308,0.222,['Lana Del Rey'],0.428,285400.0,4.756666666666666,0.626,0.0,487OPlneJNni3NWC8SYqhW,8.22e-05,4.0,0.277,-6.6389999999999985,0.0,Born To Die,62.0,2012-11-12,0.0339,86.02,0.379,2012.0
3309,0.303,['Kendrick Lamar'],0.654,723573.0,12.05955,0.753,1.0,3q2v8QaTnHLveAQzR6gvYm,8.08e-05,11.0,0.13,-7.556,0.0,"Sing About Me, I'm Dying Of Thirst",60.0,2012,0.395,110.722,0.371,2012.0
3310,0.00215,['Taylor Swift'],0.6579999999999999,230133.0,3.83555,0.7290000000000001,0.0,3bIxTsfeNMO7Nt2J3EUKrA,0.0013,7.0,0.0752,-6.561,1.0,22,60.0,2012-10-22,0.0378,104.007,0.6679999999999999,2012.0
3311,0.0358,['Justin Bieber'],0.7170000000000001,171333.0,2.85555,0.55,0.0,3UGIZ8qcrMTwzLbx6Kttqt,0.00196,10.0,0.126,-6.019,0.0,Boyfriend,67.0,2012-01-01,0.0521,96.976,0.332,2012.0
3312,0.0696,['Frank Ocean'],0.429,224147.0,3.735783333333333,0.736,1.0,5lcyIeEfwZTs8Ajw3kdF7P,0.0,5.0,0.0852,-8.017000000000001,1.0,Crack Rock,60.0,2012-07-10,0.222,89.262,0.379,2012.0
3313,0.836,['Luke Bryan'],0.483,202627.0,3.3771166666666668,0.431,0.0,1PoGWZbJPGmViVi7CYbDUK,5.19e-05,8.0,0.199,-7.6560000000000015,1.0,Drink A Beer,65.0,2013-01-01,0.0343,78.26,0.29600000000000004,2013.0
3314,0.0111,['Avril Lavigne'],0.482,214320.0,3.572,0.873,1.0,0qwcGscxUHGZTgq0zcaqk1,0.0,0.0,0.409,-3.145,1.0,Here's to Never Growing Up,69.0,2013-11-05,0.0853,165.084,0.737,2013.0
3315,0.11,['Twenty One Pilots'],0.69,239015.0,3.9835833333333333,0.6779999999999999,0.0,4rfaoyaZvNa60cj3OKSQV9,0.0,0.0,0.246,-6.52,1.0,Migraine,69.0,2013-01-08,0.154,173.995,0.409,2013.0
3316,0.562,['Ed Sheeran'],0.633,300747.0,5.01245,0.0519,0.0,1fu5IQSRgPxJL2OTP7FVLW,0.0,10.0,0.097,-21.107,0.0,I See Fire,63.0,2013-12-10,0.0365,76.03399999999998,0.204,2013.0
3317,0.00216,['Panic! At The Disco'],0.606,206840.0,3.4473333333333334,0.924,0.0,2wEjPgOCEczmjlvq60LyQi,3.3e-06,11.0,0.24,-4.5310000000000015,0.0,Girls / Girls / Boys,68.0,2013-10-04,0.0349,144.998,0.965,2013.0
3318,0.000332,['Avenged Sevenfold'],0.5760000000000001,323800.0,5.3966666666666665,0.906,0.0,1fQaoh3imrMunWVZh5kf90,0.0614,2.0,0.0908,-7.677,1.0,Shepherd of Fire,68.0,2013-08-23,0.0571,127.935,0.211,2013.0
3319,0.00391,['The 1975'],0.591,224640.0,3.7439999999999998,0.94,0.0,44Ljlpy44mHvLJxcYUvTK0,0.0,11.0,0.383,-4.341,1.0,Chocolate,64.0,2013-01-01,0.0522,100.043,0.6759999999999999,2013.0
3320,0.0265,['Lady Gaga'],0.669,212333.0,3.538883333333333,0.78,0.0,5ka2ajep9OAvU5Sgduhiex,1.63e-06,7.0,0.14300000000000002,-4.287,0.0,Applause,72.0,2013-11-11,0.053,139.945,0.738,2013.0
3321,0.212,['Lorde'],0.794,201434.0,3.3572333333333333,0.493,0.0,2yrJ1jWo3HLksJFUqUsZE4,0.0133,5.0,0.13,-7.2570000000000014,1.0,The Love Club,66.0,2013-01-01,0.0563,92.026,0.626,2013.0
3322,0.241,['Twenty One Pilots'],0.608,263733.0,4.39555,0.7759999999999999,0.0,3C3cr2JQwXIhqAHqOardVO,0.0,11.0,0.0713,-3.635,1.0,Holding on to You,68.0,2013-01-08,0.0511,89.99600000000002,0.8140000000000001,2013.0
3323,0.155,['Britney Spears'],0.629,247960.0,4.132666666666667,0.8240000000000001,1.0,3KliPMvk1EvFZu9cvkj8p1,0.000628,9.0,0.0651,-6.53,1.0,Work Bitch,71.0,2013-11-30,0.159,128.01,0.852,2013.0
3324,0.396,['Kanye West'],0.454,359800.0,5.996666666666667,0.69,1.0,42GcjriRK6srwHkfbkBqVl,0.0,2.0,0.101,-4.1080000000000005,0.0,Blood On The Leaves,65.0,2013-01-01,0.157,171.989,0.37,2013.0
3325,0.0285,['Luke Bryan'],0.526,234760.0,3.9126666666666665,0.816,0.0,6GBUsjHfZuweYf5lQEz6mP,0.0,7.0,0.22,-4.009,1.0,Crash My Party,63.0,2013-01-01,0.0421,144.032,0.414,2013.0
3326,0.0202,['Arctic Monkeys'],0.579,207357.0,3.45595,0.5579999999999999,0.0,7nzsY8vlnKdvGOEE0rjAXZ,1.26e-06,2.0,0.212,-6.9860000000000015,1.0,Arabella,72.0,2013-09-09,0.0895,179.949,0.506,2013.0
3327,0.28600000000000003,['One Direction'],0.515,188547.0,3.1424499999999997,0.7140000000000001,0.0,6nIE1oCE4udqMGv3bqVNVb,0.0,0.0,0.118,-4.516,1.0,Half a Heart,70.0,2013-11-25,0.0348,155.954,0.495,2013.0
3328,0.00492,['Katy Perry'],0.6709999999999999,223546.0,3.7257666666666664,0.7709999999999999,0.0,27tNWlhdAryQY04Gb2ZhUI,7.28e-06,7.0,0.354,-4.8210000000000015,0.0,Roar,71.0,2013-01-01,0.0316,90.00299999999999,0.436,2013.0
3329,0.121,['Lorde'],0.674,190185.0,3.16975,0.428,0.0,7BFI9QZPQKgYuR2HhDgwbG,0.0,7.0,0.132,-9.504,1.0,Royals,70.0,2013-01-01,0.122,84.87799999999999,0.337,2013.0
3330,0.193,['Keith Urban'],0.5379999999999999,256747.0,4.279116666666667,0.664,0.0,5vCgOg9VqRaAUbnflCO6P3,0.0,1.0,0.0918,-6.318,1.0,Cop Car,62.0,2013-01-01,0.0392,154.033,0.366,2013.0
3331,0.000912,['Panic! At The Disco'],0.5920000000000001,186600.0,3.11,0.8909999999999999,0.0,5Q4H1XkVHxQjnrHCUpS61d,0.000128,5.0,0.25,-4.766,0.0,Nicotine,65.0,2013-10-04,0.0522,127.955,0.5710000000000001,2013.0
3332,0.000332,['The 1975'],0.621,254510.0,4.241833333333333,0.7020000000000001,0.0,06cCziAHtDg6pcsidZHu03,1.49e-05,4.0,0.322,-6.845,1.0,Robbers,63.0,2013,0.0295,99.808,0.374,2013.0
3333,0.00725,['One Direction'],0.4320000000000001,176320.0,2.9386666666666668,0.868,0.0,5wjmqUGN7vrAqFqDWrywlZ,0.0,6.0,0.233,-2.01,0.0,Midnight Memories,70.0,2013-11-25,0.0882,156.128,0.5670000000000001,2013.0
3334,0.00329,"['Tyler, The Creator']",0.368,230067.0,3.83445,0.838,1.0,6rqj2zeKhLy3exkuFi6mSz,5.74e-06,8.0,0.115,-6.465,0.0,Answer,64.0,2013-04-01,0.0487,72.19,0.477,2013.0
3335,0.006940000000000001,['Twenty One Pilots'],0.684,273336.0,4.5556,0.858,0.0,4RdRa3qq0GBSKjomxrkh5K,0.000167,1.0,0.0828,-4.266,1.0,Guns for Hands,66.0,2013-01-08,0.0342,129.963,0.518,2013.0
3336,0.00891,['Twenty One Pilots'],0.446,308388.0,5.139799999999999,0.76,0.0,773xZHHSHJvC1z3AAtWgH6,0.000108,7.0,0.232,-3.608,1.0,Ode to Sleep,65.0,2013-01-08,0.0453,150.033,0.512,2013.0
3337,0.00359,['Twenty One Pilots'],0.584,267387.0,4.45645,0.833,0.0,1yf97yL1ll8FYXC27c9VTw,3.44e-05,6.0,0.16899999999999998,-5.9,1.0,Trees,66.0,2013-01-08,0.041,140.013,0.324,2013.0
3338,0.391,['The Weeknd'],0.66,252227.0,4.203783333333333,0.382,0.0,2PIvq1pGrUjY007X5y1UpM,0.0,2.0,0.0972,-5.919,0.0,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",78.0,2014-12-23,0.0304,119.875,0.436,2014.0
3339,0.00182,['Florida Georgia Line'],0.458,218867.0,3.6477833333333334,0.976,0.0,46ZfPS5VpSQVU5gb82hg3K,0.0,0.0,0.193,-3.791,1.0,Anything Goes,66.0,2014-10-14,0.0459,154.007,0.76,2014.0
3340,0.921,['Hozier'],0.539,198027.0,3.3004499999999997,0.179,0.0,57V4uc2b2diZ4RPHXWecb9,0.393,7.0,0.106,-14.33,1.0,Like Real People Do,66.0,2014-09-19,0.0309,140.01,0.145,2014.0
3341,0.305,['Jason Aldean'],0.6809999999999999,219160.0,3.6526666666666667,0.795,0.0,5HJqpDspKDKwQpLjvkcIsD,9.41e-06,6.0,0.109,-6.652,1.0,Burnin' It Down,65.0,2014-10-07,0.049,135.939,0.64,2014.0
3342,0.0871,['Taylor Swift'],0.652,211933.0,3.5322166666666663,0.802,0.0,273dCMFseLcVsoSWx59IoE,6.45e-06,7.0,0.14800000000000002,-6.114,1.0,Bad Blood,65.0,2014-10-27,0.181,170.157,0.295,2014.0
3343,0.0128,['Beyoncé'],0.747,213507.0,3.55845,0.705,0.0,02M6vucOvmRfMxTXDUwRXu,0.0,9.0,0.126,-5.1370000000000005,0.0,7/11,71.0,2014-11-24,0.126,136.024,0.56,2014.0
3344,0.00591,['Slipknot'],0.398,342821.0,5.713683333333334,0.939,0.0,5hheGdf1cb4rK0FNiedCfK,0.0008810000000000002,9.0,0.35700000000000004,-2.865,0.0,The Devil in I,71.0,2014-10-15,0.0648,92.027,0.235,2014.0
3345,0.00256,['Taylor Swift'],0.598,231000.0,3.85,0.7859999999999999,0.0,4lIxdJw6W3Fg4vUIYCB0S5,0.00143,2.0,0.117,-5.572,1.0,Style,64.0,2014-10-27,0.0382,95.021,0.456,2014.0
3346,0.0981,['Florida Georgia Line'],0.476,184707.0,3.0784499999999997,0.952,0.0,0El2Zyt68nYySFDG87hZgM,2.91e-06,4.0,0.438,-3.783,1.0,Sun Daze,65.0,2014-10-14,0.041,170.062,0.8490000000000001,2014.0
3347,0.7490000000000001,['John Mayer'],0.431,213627.0,3.5604500000000003,0.377,0.0,7cpCU3Denug5NGZsSpQl8v,0.0,2.0,0.211,-9.753,1.0,XO,72.0,2014-05-27,0.0288,173.67,0.353,2014.0
3348,0.429,['Hozier'],0.443,222813.0,3.7135499999999997,0.5329999999999999,0.0,2DNXgvkyv35vTWvdgjs7qn,3.66e-06,7.0,0.332,-5.956,1.0,Someone New,65.0,2014-09-19,0.0473,183.791,0.596,2014.0
3349,0.0278,['One Direction'],0.5579999999999999,199720.0,3.3286666666666664,0.916,0.0,4JaLkM90MJutDAl5jD9BZX,0.0,1.0,0.0296,-3.145,0.0,No Control,72.0,2014-11-17,0.0839,142.984,0.85,2014.0
3350,0.7490000000000001,['Hozier'],0.531,229720.0,3.8286666666666664,0.363,0.0,5TgEJ62DOzBpGxZ7WRsrqb,0.0,10.0,0.112,-7.6720000000000015,1.0,Work Song,64.0,2014-09-19,0.0608,121.412,0.259,2014.0
3351,0.279,['J. Cole'],0.516,288200.0,4.803333333333333,0.738,1.0,4Tjh34RS4ACZ6f6srlDBg8,0.0,11.0,0.621,-7.21,1.0,Fire Squad,66.0,2014-12-09,0.415,175.43200000000004,0.595,2014.0
3352,0.0113,['Ed Sheeran'],0.8059999999999999,219840.0,3.664,0.608,0.0,1huvTbEYtgltjQRXzrNKGi,0.0,1.0,0.635,-7.007999999999999,1.0,Don't,72.0,2014-06-21,0.0659,95.049,0.8490000000000001,2014.0
3353,0.0638,['Florida Georgia Line'],0.547,230587.0,3.8431166666666665,0.878,0.0,5CXnIPD6rTjszYYQm6fY2P,7.08e-06,2.0,0.106,-4.224,1.0,Dirt,64.0,2014-10-14,0.0451,121.973,0.5920000000000001,2014.0
3354,0.338,['Eric Church'],0.693,198907.0,3.315116666666667,0.335,0.0,6hr4weuSidHy2LNMw8UVJ2,0.000552,0.0,0.118,-10.863,1.0,Like A Wrecking Ball,63.0,2014-01-01,0.0395,136.071,0.623,2014.0
3355,0.0734,['One Direction'],0.6779999999999999,214720.0,3.5786666666666664,0.933,0.0,6AzCBeiDuUXGXjznBufswB,0.0,2.0,0.0863,-4.959,1.0,Stockholm Syndrome,69.0,2014-11-17,0.14,120.572,0.336,2014.0
3356,0.22,['Melanie Martinez'],0.725,231853.0,3.8642166666666666,0.708,0.0,6wNeKPXF0RDKyvfKfri5hf,0.0,5.0,0.777,-5.331,0.0,Dollhouse,73.0,2015-08-14,0.0756,130.029,0.555,2015.0
3357,0.275,['Lil Uzi Vert'],0.638,219712.0,3.6618666666666666,0.526,1.0,4v1P7JCjehbg5TmLQo2mFy,0.0,7.0,0.462,-8.401,1.0,7AM,68.0,2015-12-18,0.131,139.054,0.301,2015.0
3358,0.468,['Disturbed'],0.322,248467.0,4.141116666666667,0.28,0.0,1Cj2vqUwlJVG27gJrun92y,1.1e-06,6.0,0.102,-9.367,0.0,The Sound of Silence,74.0,2015-08-21,0.0281,85.794,0.175,2015.0
3359,0.14,['Luke Bryan'],0.5429999999999999,278613.0,4.64355,0.81,0.0,0dbzWSYpMcRtwjI1S7Pkql,1.23e-05,0.0,0.145,-4.275,1.0,"Huntin', Fishin' And Lovin' Every Day",68.0,2015-08-07,0.0368,76.97800000000002,0.395,2015.0
3360,0.38,['Drake'],0.747,181933.0,3.0322166666666663,0.5710000000000001,1.0,79XrkTOfV1AqySNjVlygpW,0.0,11.0,0.534,-7.916,1.0,Energy,71.0,2015-02-12,0.478,172.104,0.5529999999999999,2015.0
3361,0.058,['Melanie Martinez'],0.716,204086.0,3.4014333333333338,0.73,0.0,3fo6DYGktjENCiagUeU9yH,7.32e-06,6.0,0.151,-4.126,0.0,Pity Party,71.0,2015-08-14,0.0364,136.05,0.339,2015.0
3362,0.0598,['One Direction'],0.647,230333.0,3.8388833333333334,0.823,0.0,3NLnwwAQbbFKcEcV8hDItk,0.0,2.0,0.119,-5.231,1.0,Perfect,75.0,2015-11-13,0.0762,99.933,0.396,2015.0
3363,0.193,['Lil Uzi Vert'],0.7759999999999999,236000.0,3.933333333333333,0.762,1.0,55Q46o5adtSobImSKrrlqW,0.0,0.0,0.18,-4.356,1.0,Top,67.0,2015-12-18,0.21600000000000005,120.039,0.6779999999999999,2015.0
3364,0.00448,['$uicideBoy$'],0.78,167680.0,2.7946666666666666,0.748,1.0,09kvhnq2ONdNo4NRtHBSvv,0.000591,11.0,0.115,-7.394,0.0,My Flaws Burn Through My Skin Like Demonic Flames from Hell,70.0,2015-08-01,0.0352,125.974,0.0659,2015.0
3365,0.0352,['One Direction'],0.655,187427.0,3.1237833333333334,0.6990000000000001,0.0,0HMjXBAZmSYOTTi33WpMso,0.0,11.0,0.064,-4.421,1.0,History,76.0,2015-11-13,0.0493,86.704,0.802,2015.0
3366,0.196,['Luke Bryan'],0.597,190587.0,3.17645,0.86,0.0,5g15o2Sm55Hn9ShK5yEXgp,0.0,1.0,0.087,-2.315,1.0,Kick The Dust Up,67.0,2015-08-07,0.0461,172.06400000000005,0.818,2015.0
3367,0.0964,['Imagine Dragons'],0.365,170067.0,2.83445,0.851,0.0,1lgN0A2Vki2FTON5PYq42m,0.003,4.0,0.238,-6.238,0.0,Warriors,67.0,2015-10-30,0.065,78.068,0.309,2015.0
3368,0.0006129999999999999,['Five Finger Death Punch'],0.5429999999999999,206895.0,3.4482500000000003,0.965,1.0,7qjbpdk0IYijcSuSYWlXO6,9.97e-06,6.0,0.0883,-4.038,1.0,Jekyll and Hyde,65.0,2015-09-04,0.0963,155.019,0.715,2015.0
3369,0.00349,['Shinedown'],0.447,224597.0,3.7432833333333333,0.966,0.0,4LFBVDJV0xpayUvquQVzhS,0.000198,7.0,0.312,-2.966,1.0,Cut the Cord,68.0,2015-09-18,0.08900000000000001,178.105,0.5329999999999999,2015.0
3370,0.00397,['Twenty One Pilots'],0.613,234813.0,3.91355,0.873,0.0,7i9763l5SSfOnqZ35VOcfy,0.00111,7.0,0.3670000000000001,-6.376,0.0,Heavydirtysoul,72.0,2015-05-15,0.0449,129.989,0.392,2015.0
3371,0.102,['Fall Out Boy'],0.622,211573.0,3.526216666666667,0.961,0.0,5PUawWFG1oIS2NwEcyHaCr,0.00016,4.0,0.264,-2.616,0.0,Uma Thurman,69.0,2015-01-20,0.0669,149.96200000000005,0.687,2015.0
3372,0.254,['Melanie Martinez'],0.595,209427.0,3.49045,0.6890000000000001,0.0,03f7xZmt2wHCIDJBFPK8G4,5.44e-06,6.0,0.129,-6.107,0.0,Soap,71.0,2015-08-14,0.14800000000000002,168.112,0.213,2015.0
3373,0.0137,['Zac Brown Band'],0.721,155653.0,2.5942166666666666,0.596,0.0,69XcvSymPaTke2Qb6f3W6P,3.53e-06,1.0,0.0671,-3.985,1.0,Loving You Easy,65.0,2015-04-28,0.0275,98.995,0.359,2015.0
3374,0.399,['Halsey'],0.5489999999999999,214762.0,3.5793666666666666,0.675,0.0,3SKzTIl9mW0DadTys9SFo3,0.0,4.0,0.181,-5.6370000000000005,0.0,Control,70.0,2015-08-28,0.0332,119.898,0.206,2015.0
3375,0.0266,['Drake'],0.7140000000000001,241853.0,4.030883333333334,0.563,1.0,1ID1QFSNNxi0hiZCNcwjUC,0.0,1.0,0.0776,-7.574,1.0,Legend,68.0,2015-02-12,0.0723,100.091,0.31,2015.0
3376,0.0698,['Future'],0.8740000000000001,237400.0,3.9566666666666666,0.568,1.0,49zD0wr2S3d0lZPib0K4e1,1.3800000000000007e-05,11.0,0.149,-5.896,0.0,F*ck Up Some Commas,67.0,2015-07-17,0.224,139.995,0.46,2015.0
3377,0.00855,['Drake'],0.893,170638.0,2.8439666666666668,0.48,1.0,5lFDtgWsjRJu8fPOAyJIAK,0.0,1.0,0.116,-3.728,0.0,Back To Back,67.0,2015-07-31,0.35600000000000004,86.976,0.382,2015.0
3378,0.0534,['Halsey'],0.512,249500.0,4.158333333333333,0.812,0.0,1TnUURhehaoMWKAqQtirm6,0.0,1.0,0.092,-4.809,1.0,Colors,70.0,2015-08-28,0.0617,100.02,0.521,2015.0
3379,0.00919,['Shinedown'],0.486,205653.0,3.4275499999999997,0.94,0.0,1fnULsZuORnAgCFFbM8nTZ,0.0,7.0,0.0777,-4.237,0.0,State of My Head,66.0,2015-09-18,0.0605,79.727,0.42,2015.0
3380,0.255,['Coldplay'],0.49,258827.0,4.313783333333333,0.743,0.0,3RiPr603aXAoi4GHyXx0uy,7.21e-06,0.0,0.3,-5.155,0.0,Hymn for the Weekend,77.0,2015-12-04,0.0409,89.97399999999998,0.363,2015.0
3381,0.0438,['One Direction'],0.64,177973.0,2.966216666666667,0.6809999999999999,0.0,5dONhl6aXFuN86UBdayF6W,0.0,6.0,0.166,-5.362,1.0,Olivia,71.0,2015-11-13,0.0334,118.062,0.6759999999999999,2015.0
